Date,Raw_Close,Adj_Close,Daily_Return_Pct,Cum_Return_Pct
2016-10-05,26.77,18.04,1.2517,26.15
2016-10-06,26.92,18.14,0.5495,26.84
2016-10-07,26.96,18.16,0.1366,27.01
2016-10-11,26.52,17.87,-1.6371,24.93
2016-10-12,26.52,17.87,0.0,24.93
2016-10-13,25.74,17.35,-2.9126,21.3
2016-10-14,26.37,17.77,2.4286,24.24
2016-10-17,26.52,17.87,0.5579,24.93
2016-10-18,26.77,18.04,0.9709,26.15
2016-10-19,27.47,18.51,2.6099,29.44
2016-10-20,27.14,18.29,-1.2048,27.88
2016-10-21,27.0,18.19,-0.542,27.19
2016-10-24,27.22,18.34,0.8174,28.23
2016-10-25,27.55,18.56,1.2162,29.79
2016-10-26,27.62,18.61,0.267,30.13
2016-10-27,27.62,18.61,0.0,30.13
2016-10-28,27.8,18.73,0.6658,31.0
2016-10-31,27.84,18.76,0.1323,31.17
2016-11-01,27.47,18.51,-1.321,29.44
2016-11-02,26.66,17.97,-2.9451,25.63
2016-11-03,26.41,17.79,-0.9655,24.41
2016-11-04,26.52,17.87,0.4178,24.93
2016-11-07,27.29,18.39,2.9126,28.57
2016-11-08,27.58,18.59,1.0782,29.96
2016-11-09,26.7,17.99,-3.2,25.8
2016-11-10,28.06,18.91,5.0964,32.21
2016-11-11,27.58,18.59,-1.7038,29.96
2016-11-14,27.25,18.36,-1.2,28.4
2016-11-15,27.0,18.19,-0.9447,27.19
2016-11-16,26.88,18.11,-0.4087,26.67
2016-11-17,26.63,17.94,-0.9576,25.45
2016-11-18,26.37,17.77,-0.9669,24.24
2016-11-21,27.07,18.24,2.6499,27.53
2016-11-22,27.29,18.39,0.8152,28.57
2016-11-23,27.33,18.41,0.1348,28.75
2016-11-24,27.03,18.21,-1.0767,27.36
2016-11-25,27.03,18.21,0.0,27.36
2016-11-28,27.22,18.34,0.6803,28.23
2016-11-29,26.92,18.14,-1.0811,26.84
2016-11-30,27.11,18.26,0.6831,27.71
2016-12-01,27.29,18.39,0.6784,28.57
2016-12-02,27.29,18.39,0.0,28.57
2016-12-05,27.0,18.19,-1.0782,27.19
2016-12-06,27.18,18.31,0.6812,28.05
2016-12-07,27.25,18.36,0.2706,28.4
2016-12-08,27.95,18.83,2.5641,31.69
2016-12-09,27.91,18.81,-0.1316,31.52
2016-12-12,27.88,18.78,-0.1317,31.35
2016-12-13,27.84,18.76,-0.132,31.17
2016-12-14,27.73,18.68,-0.3963,30.65
2016-12-15,27.25,18.36,-1.7241,28.4
2016-12-16,26.96,18.16,-1.0796,27.01
2016-12-19,26.48,17.84,-1.7735,24.76
2016-12-20,26.66,17.97,0.6944,25.63
2016-12-21,26.41,17.79,-0.9655,24.41
2016-12-22,25.74,17.35,-2.507,21.3
2016-12-23,25.27,17.02,-1.8571,19.04
2016-12-26,25.19,16.97,-0.2911,18.7
2016-12-27,25.08,16.9,-0.438,18.18
2016-12-28,25.38,17.1,1.173,19.56
2016-12-29,25.16,16.95,-0.8696,18.52
2016-12-30,25.85,17.42,2.7778,21.82
2017-01-03,25.85,17.42,0.0,21.82
2017-01-04,25.93,17.47,0.2845,22.16
2017-01-05,25.93,17.47,0.0,22.16
2017-01-06,25.93,17.47,0.0,22.16
2017-01-09,25.67,17.3,-0.9929,20.95
2017-01-10,25.71,17.32,0.1433,21.12
2017-01-11,26.33,17.74,2.432,24.07
2017-01-12,26.7,17.99,1.3966,25.8
2017-01-13,26.48,17.84,-0.8264,24.76
2017-01-16,26.33,17.74,-0.5556,24.07
2017-01-17,26.15,17.62,-0.6983,23.2
2017-01-18,26.08,17.57,-0.2813,22.86
2017-01-19,25.49,17.17,-2.2567,20.08
2017-01-20,25.71,17.32,0.8658,21.12
2017-01-23,26.3,17.72,2.289,23.89
2017-01-24,26.04,17.54,-0.979,22.68
2017-02-02,25.97,17.5,-0.2825,22.34
2017-02-03,26.48,17.84,1.983,24.76
2017-02-06,26.19,17.64,-1.1111,23.38
2017-02-07,25.93,17.47,-0.9831,22.16
2017-02-08,25.89,17.45,-0.1419,21.99
2017-02-09,26.7,17.99,3.125,25.8
2017-02-10,28.1,18.93,5.2342,32.39
2017-02-13,27.95,18.83,-0.5236,31.69
2017-02-14,27.8,18.73,-0.5263,31.0
2017-02-15,27.99,18.86,0.6614,31.87
2017-02-16,27.69,18.66,-1.0512,30.48
2017-02-17,27.58,18.59,-0.3984,29.96
2017-02-20,26.92,18.14,-2.4,26.84
2017-02-21,27.25,18.36,1.2295,28.4
2017-02-22,28.1,18.93,3.1039,32.39
2017-02-23,27.95,18.83,-0.5236,31.69
2017-02-24,27.69,18.66,-0.9211,30.48
2017-03-01,27.73,18.68,0.1328,30.65
2017-03-02,28.06,18.91,1.1936,32.21
2017-03-03,27.95,18.83,-0.3932,31.69
2017-03-06,27.8,18.73,-0.5263,31.0
2017-03-07,28.1,18.93,1.0582,32.39
2017-03-08,28.06,18.91,-0.1309,32.21
2017-03-09,27.58,18.59,-1.7038,29.96
2017-03-10,27.22,18.34,-1.3333,28.23
2017-03-13,27.66,18.63,1.6216,30.31
2017-03-14,27.8,18.73,0.5319,31.0
2017-03-15,28.1,18.93,1.0582,32.39
2017-03-16,27.95,18.83,-0.5236,31.69
2017-03-17,28.1,18.93,0.5263,32.39
2017-03-20,28.06,18.91,-0.1309,32.21
2017-03-21,28.25,19.03,0.6553,33.08
2017-03-22,27.88,18.78,-1.3021,31.35
2017-03-23,27.95,18.83,0.2638,31.69
2017-03-24,27.95,18.83,0.0,31.69
2017-03-27,27.77,18.71,-0.6579,30.83
2017-03-28,27.33,18.41,-1.5894,28.75
2017-03-29,27.73,18.68,1.4805,30.65
2017-03-30,27.11,18.26,-2.2546,27.71
2017-03-31,26.7,17.99,-1.4926,25.8
2017-04-05,27.25,18.36,2.0661,28.4
2017-04-06,27.44,18.49,0.6748,29.27
2017-04-07,27.33,18.41,-0.4022,28.75
2017-04-10,27.22,18.34,-0.4038,28.23
2017-04-11,27.14,18.29,-0.2703,27.88
2017-04-12,27.11,18.26,-0.1355,27.71
2017-04-13,27.03,18.21,-0.2714,27.36
2017-04-14,26.85,18.09,-0.6803,26.49
2017-04-17,26.85,18.09,0.0,26.49
2017-04-18,26.81,18.06,-0.137,26.32
2017-04-19,26.81,18.06,0.0,26.32
2017-04-20,26.81,18.06,0.0,26.32
2017-04-21,26.19,17.64,-2.332,23.38
2017-04-24,26.66,17.97,1.8258,25.63
2017-04-25,26.15,17.62,-1.931,23.2
2017-04-26,26.22,17.67,0.2813,23.55
2017-04-27,25.97,17.5,-0.9817,22.34
2017-04-28,25.82,17.4,-0.5666,21.64
2017-05-02,25.89,17.45,0.2849,21.99
2017-05-03,25.89,17.45,0.0,21.99
2017-05-04,25.93,17.47,0.1421,22.16
2017-05-05,25.52,17.2,-1.5603,20.26
2017-05-08,25.41,17.12,-0.4323,19.74
2017-05-09,25.49,17.17,0.2894,20.08
2017-05-10,25.56,17.22,0.2886,20.43
2017-05-11,25.41,17.12,-0.5755,19.74
2017-05-12,25.05,16.88,-1.4472,18.0
2017-05-15,25.45,17.15,1.6153,19.91
2017-05-16,25.82,17.4,1.4451,21.64
2017-05-17,25.6,17.25,-0.8547,20.6
2017-05-18,25.56,17.22,-0.1437,20.43
2017-05-19,25.38,17.1,-0.7194,19.56
2017-05-22,25.45,17.15,0.2899,19.91
2017-05-23,25.23,17.0,-0.867,18.87
2017-05-24,25.38,17.1,0.5831,19.56
2017-05-25,25.6,17.25,0.8696,20.6
2017-05-26,25.49,17.17,-0.431,20.08
2017-05-31,25.3,17.05,-0.7215,19.22
2017-06-01,25.27,17.02,-0.1453,19.04
2017-06-02,25.45,17.15,0.7278,19.91
2017-06-05,25.41,17.12,-0.1445,19.74
2017-06-06,25.3,17.05,-0.4342,19.22
2017-06-07,25.27,17.02,-0.1453,19.04
2017-06-08,25.27,17.02,0.0,19.04
2017-06-09,25.45,17.15,0.7278,19.91
2017-06-12,25.08,16.9,-1.4451,18.18
2017-06-13,25.16,16.95,0.2933,18.52
2017-06-14,25.19,16.97,0.1462,18.7
2017-06-15,25.01,16.85,-0.7299,17.83
2017-06-16,24.9,16.78,-0.4412,17.31
2017-06-19,24.94,16.8,0.1477,17.48
2017-06-20,25.34,17.07,1.6224,19.39
2017-06-21,25.6,17.25,1.016,20.6
2017-06-22,25.67,17.3,0.2873,20.95
2017-06-23,25.67,17.3,0.0,20.95
2017-06-26,25.74,17.35,0.2865,21.3
2017-06-27,25.56,17.22,-0.7143,20.43
2017-06-28,25.82,17.4,1.0072,21.64
2017-06-29,25.82,17.4,0.0,21.64
2017-06-30,25.89,17.45,0.2849,21.99
2017-07-03,26.08,17.57,0.7102,22.86
2017-07-04,26.08,17.57,0.0,22.86
2017-07-05,26.19,17.64,0.4231,23.38
2017-07-06,26.08,17.57,-0.4213,22.86
2017-07-07,25.89,17.45,-0.7052,21.99
2017-07-10,25.74,17.35,-0.5682,21.3
2017-07-11,25.85,17.42,0.4286,21.82
2017-07-12,25.71,17.32,-0.569,21.12
2017-07-13,25.82,17.4,0.4292,21.64
2017-07-14,26.11,17.59,1.1396,23.03
2017-07-17,26.33,17.74,0.8451,24.07
2017-07-18,26.41,17.79,0.2793,24.41
2017-07-19,26.59,17.92,0.6964,25.28
2017-07-20,26.63,17.94,0.1383,25.45
2017-07-21,26.55,17.89,-0.2763,25.11
2017-07-24,26.48,17.84,-0.277,24.76
2017-07-25,25.41,17.84,0.0,24.76
2017-07-26,25.38,17.82,-0.1447,24.58
2017-07-27,25.89,18.18,2.029,27.11
2017-07-28,25.89,18.18,0.0,27.11
2017-07-31,25.74,18.07,-0.5682,26.39
2017-08-01,25.74,18.07,0.0,26.39
2017-08-02,25.82,18.13,0.2857,26.75
2017-08-03,25.67,18.02,-0.5698,26.03
2017-08-04,25.6,17.97,-0.2865,25.66
2017-08-07,25.74,18.07,0.5747,26.39
2017-08-08,25.82,18.13,0.2857,26.75
2017-08-09,25.56,17.95,-0.9972,25.48
2017-08-10,25.3,17.76,-1.0072,24.22
2017-08-11,25.08,17.61,-0.8721,23.14
2017-08-14,25.41,17.84,1.3196,24.76
2017-08-15,25.19,17.69,-0.8683,23.68
2017-08-16,25.27,17.74,0.292,24.04
2017-08-17,25.19,17.69,-0.2911,23.68
2017-08-18,25.19,17.69,0.0,23.68
2017-08-21,25.08,17.61,-0.4379,23.14
2017-08-22,25.19,17.69,0.4399,23.68
2017-08-23,25.34,17.79,0.5839,24.4
2017-08-24,25.52,17.92,0.7257,25.3
2017-08-25,25.63,18.0,0.4323,25.84
2017-08-28,25.6,17.97,-0.1435,25.66
2017-08-29,25.52,17.92,-0.2874,25.3
2017-08-30,25.56,17.95,0.1441,25.48
2017-08-31,25.63,18.0,0.2878,25.84
2017-09-01,25.49,17.89,-0.5739,25.12
2017-09-04,25.34,17.79,-0.5772,24.4
2017-09-05,25.19,17.69,-0.5806,23.68
2017-09-06,25.08,17.61,-0.4379,23.14
2017-09-07,24.86,17.45,-0.8798,22.05
2017-09-08,25.05,17.58,0.7396,22.96
2017-09-11,24.97,17.53,-0.2937,22.59
2017-09-12,24.9,17.48,-0.2945,22.23
2017-09-13,24.83,17.43,-0.2954,21.87
2017-09-14,24.79,17.4,-0.1482,21.69
2017-09-15,24.86,17.45,0.2967,22.05
2017-09-18,25.23,17.71,1.4793,23.86
2017-09-19,24.97,17.53,-1.0204,22.59
2017-09-20,24.94,17.51,-0.1473,22.41
2017-09-21,24.86,17.45,-0.295,22.05
2017-09-22,24.94,17.51,0.2958,22.41
2017-09-25,25.05,17.58,0.4425,22.96
2017-09-26,25.01,17.56,-0.1468,22.78
2017-09-27,24.97,17.53,-0.1471,22.59
2017-09-28,24.86,17.45,-0.4418,22.05
2017-09-29,24.86,17.45,0.0,22.05
2017-10-02,24.75,17.38,-0.4438,21.51
2017-10-03,24.79,17.4,0.1486,21.69
2017-10-05,24.86,17.45,0.2967,22.05
2017-10-06,24.83,17.43,-0.1479,21.87
2017-10-11,25.01,17.56,0.7407,22.78
2017-10-12,24.94,17.51,-0.2941,22.41
2017-10-13,24.83,17.43,-0.4425,21.87
2017-10-16,24.9,17.48,0.2963,22.23
2017-10-17,24.94,17.51,0.1477,22.41
2017-10-18,24.86,17.45,-0.295,22.05
2017-10-19,24.83,17.43,-0.1479,21.87
2017-10-20,24.94,17.51,0.4444,22.41
2017-10-23,24.86,17.45,-0.295,22.05
2017-10-24,24.68,17.33,-0.7396,21.15
2017-10-25,24.64,17.3,-0.149,20.97
2017-10-26,24.6,17.27,-0.1493,20.79
2017-10-27,24.6,17.27,0.0,20.79
2017-10-30,24.6,17.27,0.0,20.79
2017-10-31,24.64,17.3,0.1495,20.97
2017-11-01,24.71,17.35,0.2985,21.33
2017-11-02,24.71,17.35,0.0,21.33
2017-11-03,24.79,17.4,0.2976,21.69
2017-11-06,24.79,17.4,0.0,21.69
2017-11-07,24.57,17.25,-0.8902,20.61
2017-11-08,24.64,17.3,0.2994,20.97
2017-11-09,24.64,17.3,0.0,20.97
2017-11-10,24.68,17.33,0.1492,21.15
2017-11-13,24.75,17.38,0.2981,21.51
2017-11-14,24.75,17.38,0.0,21.51
2017-11-15,25.52,17.92,3.1203,25.3
2017-11-16,25.23,17.71,-1.1527,23.86
2017-11-17,25.49,17.89,1.0204,25.12
2017-11-20,25.16,17.66,-1.2987,23.5
2017-11-21,25.27,17.74,0.4386,24.04
2017-11-22,25.52,17.92,1.0189,25.3
2017-11-23,25.38,17.82,-0.5763,24.58
2017-11-24,25.41,17.84,0.1449,24.76
2017-11-27,25.3,17.76,-0.4342,24.22
2017-11-28,24.71,17.35,-2.3256,21.33
2017-11-29,24.94,17.51,0.8929,22.41
2017-11-30,24.68,17.33,-1.0324,21.15
2017-12-01,24.79,17.4,0.4471,21.69
2017-12-04,24.97,17.53,0.7418,22.59
2017-12-05,24.97,17.53,0.0,22.59
2017-12-06,24.86,17.45,-0.4418,22.05
2017-12-07,24.94,17.51,0.2958,22.41
2017-12-08,24.86,17.45,-0.295,22.05
2017-12-11,25.08,17.61,0.8876,23.14
2017-12-12,24.94,17.51,-0.5865,22.41
2017-12-13,25.08,17.61,0.59,23.14
2017-12-14,25.08,17.61,0.0,23.14
2017-12-15,25.01,17.56,-0.2933,22.78
2017-12-18,25.08,17.61,0.2941,23.14
2017-12-19,25.34,17.79,1.0264,24.4
2017-12-20,25.41,17.84,0.2903,24.76
2017-12-21,25.41,17.84,0.0,24.76
2017-12-22,25.85,18.15,1.7366,26.93
2017-12-25,26.59,18.67,2.845,30.54
2017-12-26,26.77,18.8,0.6916,31.44
2017-12-27,26.63,18.69,-0.5494,30.72
2017-12-28,26.63,18.69,0.0,30.72
2017-12-29,26.81,18.82,0.6906,31.62
2018-01-02,26.88,18.87,0.2744,31.98
2018-01-03,27.47,19.29,2.1888,34.87
2018-01-04,27.36,19.21,-0.4016,34.33
2018-01-05,27.44,19.26,0.2688,34.69
2018-01-08,28.1,19.73,2.4129,37.94
2018-01-09,28.17,19.78,0.2618,38.3
2018-01-10,28.28,19.86,0.3916,38.84
2018-01-11,27.58,19.37,-2.4707,35.41
2018-01-12,27.66,19.42,0.2667,35.78
2018-01-15,27.84,19.55,0.6649,36.68
2018-01-16,28.02,19.68,0.6605,37.58
2018-01-17,28.32,19.88,1.0499,39.02
2018-01-18,27.84,19.55,-1.6883,36.68
2018-01-19,27.88,19.57,0.1321,36.86
2018-01-22,27.84,19.55,-0.1319,36.68
2018-01-23,27.44,19.26,-1.4531,34.69
2018-01-24,27.44,19.26,0.0,34.69
2018-01-25,27.66,19.42,0.8043,35.78
2018-01-26,28.1,19.73,1.5957,37.94
2018-01-29,27.91,19.6,-0.6545,37.04
2018-01-30,27.88,19.57,-0.1317,36.86
2018-01-31,27.69,19.44,-0.6596,35.96
2018-02-01,27.88,19.57,0.664,36.86
2018-02-02,27.88,19.57,0.0,36.86
2018-02-05,27.8,19.52,-0.2639,36.5
2018-02-06,26.11,18.33,-6.0846,28.19
2018-02-07,26.77,18.8,2.5352,31.44
2018-02-08,27.03,18.98,0.9615,32.71
2018-02-09,26.19,18.38,-3.1292,28.55
2018-02-12,26.44,18.56,0.9831,29.82
2018-02-21,27.36,19.21,3.4771,34.33
2018-02-22,26.85,18.85,-1.8817,31.8
2018-02-23,27.11,19.03,0.9589,33.07
2018-02-26,26.88,18.87,-0.8141,31.98
2018-02-27,27.22,19.11,1.2312,33.61
2018-03-01,27.22,19.11,0.0,33.61
2018-03-02,27.14,19.06,-0.2703,33.25
2018-03-05,26.7,18.75,-1.626,31.08
2018-03-06,26.85,18.85,0.551,31.8
2018-03-07,26.77,18.8,-0.274,31.44
2018-03-08,26.77,18.8,0.0,31.44
2018-03-09,26.96,18.93,0.6868,32.34
2018-03-12,27.36,19.21,1.5007,34.33
2018-03-13,27.58,19.37,0.8064,35.41
2018-03-14,27.58,19.37,0.0,35.41
2018-03-15,27.66,19.42,0.2667,35.78
2018-03-16,27.66,19.42,0.0,35.78
2018-03-19,27.62,19.39,-0.133,35.59
2018-03-20,27.47,19.29,-0.5326,34.87
2018-03-21,27.47,19.29,0.0,34.87
2018-03-22,27.62,19.39,0.5355,35.59
2018-03-23,27.22,19.11,-1.4647,33.61
2018-03-26,26.92,18.9,-1.0811,32.16
2018-03-27,27.33,19.18,1.5027,34.15
2018-03-28,27.22,19.11,-0.4038,33.61
2018-03-29,26.88,18.87,-1.2162,31.98
2018-03-30,26.92,18.9,0.1368,32.16
2018-04-02,26.96,18.93,0.1366,32.34
2018-04-03,27.18,19.08,0.8186,33.43
2018-04-09,27.47,19.29,1.0825,34.87
2018-04-10,28.1,19.73,2.2758,37.94
2018-04-11,28.28,19.86,0.6544,38.84
2018-04-12,28.02,19.68,-0.9103,37.58
2018-04-13,28.1,19.73,0.2625,37.94
2018-04-16,28.14,19.75,0.1309,38.12
2018-04-17,27.95,19.62,-0.6536,37.22
2018-04-18,28.1,19.73,0.5263,37.94
2018-04-19,28.69,20.14,2.0942,40.83
2018-04-20,28.5,20.01,-0.641,39.93
2018-04-23,28.61,20.09,0.3871,40.47
2018-04-24,30.05,21.1,5.0128,47.51
2018-04-25,29.57,20.76,-1.5912,45.16
2018-04-26,29.79,20.91,0.7463,46.25
2018-04-27,29.64,20.81,-0.4938,45.52
2018-04-30,30.05,21.1,1.3648,47.51
2018-05-02,30.05,21.1,0.0,47.51
2018-05-03,28.98,20.35,-3.5496,42.27
2018-05-04,29.09,20.42,0.3807,42.82
2018-05-07,29.72,20.86,2.1492,45.89
2018-05-08,30.01,21.07,0.9901,47.33
2018-05-09,29.86,20.97,-0.4902,46.61
2018-05-10,30.23,21.22,1.2315,48.41
2018-05-11,30.34,21.3,0.365,48.96
2018-05-14,31.74,22.28,4.606,55.82
2018-05-15,32.0,22.46,0.8111,57.08
2018-05-16,33.76,23.7,5.5173,65.75
2018-05-17,33.58,23.57,-0.5447,64.84
2018-05-18,33.5,23.52,-0.2191,64.48
2018-05-21,33.84,23.75,0.9879,66.11
2018-05-22,33.54,23.55,-0.8696,64.66
2018-05-23,32.44,22.77,-3.2895,59.25
2018-05-24,32.92,23.11,1.4739,61.59
2018-05-25,32.29,22.67,-1.8994,58.52
2018-05-28,32.33,22.7,0.1139,58.71
2018-05-29,31.92,22.41,-1.2514,56.72
2018-05-30,32.18,22.59,0.8064,57.98
2018-05-31,32.07,22.52,-0.3428,57.44
2018-06-01,32.18,22.59,0.344,57.98
2018-06-04,33.58,23.57,4.3429,64.84
2018-06-05,33.25,23.34,-0.9858,63.22
2018-06-06,32.95,23.14,-0.885,61.77
2018-06-07,32.92,23.11,-0.1116,61.59
2018-06-08,33.1,23.24,0.5587,62.5
2018-06-11,32.81,23.03,-0.8889,61.05
2018-06-12,32.73,22.98,-0.2242,60.69
2018-06-13,33.43,23.47,2.1348,64.12
2018-06-14,33.03,23.19,-1.2101,62.14
2018-06-15,33.28,23.37,0.7795,63.4
2018-06-19,32.25,22.64,-3.0939,58.34
2018-06-20,32.92,23.11,2.0524,61.59
2018-06-21,32.92,23.11,0.0,61.59
2018-06-22,32.81,23.03,-0.3352,61.05
2018-06-25,32.88,23.08,0.2242,61.41
2018-06-26,32.14,22.57,-2.2371,57.8
2018-06-27,31.63,22.21,-1.6018,55.27
2018-06-28,31.19,21.9,-1.3954,53.11
2018-06-29,31.15,21.87,-0.1179,52.93
2018-07-02,30.78,21.61,-1.1806,51.12
2018-07-03,31.45,22.08,2.1505,54.37
2018-07-04,30.89,21.69,-1.7544,51.66
2018-07-05,30.93,21.72,0.119,51.84
2018-07-06,30.6,21.48,-1.0702,50.22
2018-07-09,31.45,22.08,2.7644,54.37
2018-07-10,31.81,22.33,1.1696,56.18
2018-07-11,31.0,21.77,-2.5434,52.21
2018-07-12,31.41,22.05,1.3049,54.19
2018-07-13,32.0,22.46,1.8735,57.08
2018-07-16,31.26,21.95,-2.2988,53.47
2018-07-17,31.0,21.77,-0.8235,52.21
2018-07-18,31.08,21.82,0.2372,52.57
2018-07-19,31.45,22.08,1.1834,54.37
2018-07-20,31.11,21.84,-1.0526,52.75
2018-07-23,31.37,22.02,0.8274,54.01
2018-07-24,33.47,23.5,6.6823,64.3
2018-07-25,33.17,23.29,-0.8791,62.86
2018-07-26,32.77,23.88,2.5317,66.98
2018-07-27,32.61,23.76,-0.4938,66.16
2018-07-30,32.93,24.0,0.9925,67.81
2018-07-31,31.84,23.2,-3.317,62.24
2018-08-01,33.21,24.2,4.3202,69.25
2018-08-02,32.85,23.94,-1.0962,67.39
2018-08-03,32.73,23.85,-0.3695,66.77
2018-08-06,32.65,23.79,-0.2472,66.36
