Date,Raw_Close,Adj_Close,Daily_Return_Pct,Cum_Return_Pct
2016-12-05,14.44,8.5,1.7621,29.67
2016-12-06,14.38,8.47,-0.4329,29.11
2016-12-07,14.75,8.69,2.6087,32.48
2016-12-08,15.0,8.83,1.6949,34.72
2016-12-09,14.88,8.76,-0.8333,33.6
2016-12-12,14.69,8.65,-1.2605,31.91
2016-12-13,14.69,8.65,0.0,31.91
2016-12-14,14.62,8.61,-0.4255,31.35
2016-12-15,14.88,8.76,1.7094,33.6
2016-12-16,14.88,8.76,0.0,33.6
2016-12-19,14.69,8.65,-1.2605,31.91
2016-12-20,14.81,8.72,0.8511,33.04
2016-12-21,15.12,8.91,2.1097,35.84
2016-12-22,15.06,8.87,-0.4132,35.28
2016-12-23,15.0,8.83,-0.4149,34.72
2016-12-26,14.88,8.76,-0.8333,33.6
2016-12-27,14.81,8.72,-0.4202,33.04
2016-12-28,14.88,8.76,0.4219,33.6
2016-12-29,14.69,8.65,-1.2605,31.91
2016-12-30,14.75,8.69,0.4255,32.48
2017-01-03,15.0,8.83,1.6949,34.72
2017-01-04,14.94,8.8,-0.4167,34.16
2017-01-05,15.31,9.02,2.5105,37.53
2017-01-06,15.69,9.24,2.449,40.9
2017-01-09,16.06,9.46,2.3904,44.26
2017-01-10,16.0,9.42,-0.3891,43.7
2017-01-11,16.0,9.42,0.0,43.7
2017-01-12,16.12,9.5,0.7812,44.83
2017-01-13,16.31,9.61,1.1628,46.51
2017-01-16,16.06,9.46,-1.5326,44.26
2017-01-17,16.06,9.46,0.0,44.26
2017-01-18,16.19,9.53,0.7782,45.39
2017-01-19,16.06,9.46,-0.7722,44.26
2017-01-20,16.0,9.42,-0.3891,43.7
2017-01-23,16.06,9.46,0.3906,44.26
2017-01-24,16.12,9.5,0.3891,44.83
2017-02-02,16.75,9.87,3.876,50.44
2017-02-03,16.44,9.68,-1.8657,47.63
2017-02-06,16.5,9.72,0.3802,48.19
2017-02-07,16.12,9.5,-2.2727,44.83
2017-02-08,15.5,9.13,-3.8759,39.21
2017-02-09,15.75,9.28,1.6129,41.46
2017-02-10,15.44,9.09,-1.9841,38.65
2017-02-13,14.88,8.76,-3.6437,33.6
2017-02-14,14.75,8.69,-0.8403,32.48
2017-02-15,15.0,8.83,1.6949,34.72
2017-02-16,14.81,8.72,-1.25,33.04
2017-02-17,14.94,8.8,0.8439,34.16
2017-02-20,14.69,8.65,-1.6737,31.91
2017-02-21,14.81,8.72,0.8511,33.04
2017-02-22,15.25,8.98,2.9536,36.97
2017-02-23,15.25,8.98,0.0,36.97
2017-02-24,15.25,8.98,0.0,36.97
2017-03-01,14.88,8.76,-2.459,33.6
2017-03-02,14.94,8.8,0.4202,34.16
2017-03-03,14.88,8.76,-0.4184,33.6
2017-03-06,15.06,8.87,1.2605,35.28
2017-03-07,15.06,8.87,0.0,35.28
2017-03-08,15.25,8.98,1.2448,36.97
2017-03-09,15.12,8.91,-0.8197,35.84
2017-03-10,14.88,8.76,-1.6529,33.6
2017-03-13,14.81,8.72,-0.4202,33.04
2017-03-14,14.94,8.8,0.8439,34.16
2017-03-15,14.94,8.8,0.0,34.16
2017-03-16,15.12,8.91,1.2552,35.84
2017-03-17,15.12,8.91,0.0,35.84
2017-03-20,15.06,8.87,-0.4132,35.28
2017-03-21,14.94,8.8,-0.8299,34.16
2017-03-22,14.88,8.76,-0.4184,33.6
2017-03-23,15.0,8.83,0.8403,34.72
2017-03-24,14.88,8.76,-0.8333,33.6
2017-03-27,14.94,8.8,0.4202,34.16
2017-03-28,14.75,8.69,-1.2552,32.48
2017-03-29,15.06,8.87,2.1186,35.28
2017-03-30,14.88,8.76,-1.2448,33.6
2017-03-31,14.81,8.72,-0.4202,33.04
2017-04-05,14.81,8.72,0.0,33.04
2017-04-06,15.06,8.87,1.6878,35.28
2017-04-07,15.19,8.95,0.8299,36.41
2017-04-10,15.62,9.2,2.8807,40.33
2017-04-11,15.44,9.09,-1.2,38.65
2017-04-12,16.0,9.42,3.6437,43.7
2017-04-13,16.06,9.46,0.3906,44.26
2017-04-14,16.06,9.46,0.0,44.26
2017-04-17,16.38,9.64,1.9455,47.07
2017-04-18,16.25,9.57,-0.7634,45.95
2017-04-19,15.62,9.2,-3.8462,40.33
2017-04-20,15.5,9.13,-0.8,39.21
2017-04-21,15.56,9.17,0.4032,39.77
2017-04-24,15.31,9.02,-1.6064,37.53
2017-04-25,15.88,9.35,3.6735,42.58
2017-04-26,15.88,9.35,0.0,42.58
2017-04-27,15.75,9.28,-0.7874,41.46
2017-04-28,15.75,9.28,0.0,41.46
2017-05-02,15.88,9.35,0.7937,42.58
2017-05-03,15.69,9.24,-1.1811,40.9
2017-05-04,15.75,9.28,0.3984,41.46
2017-05-05,15.5,9.13,-1.5873,39.21
2017-05-08,15.19,8.95,-2.0161,36.41
2017-05-09,14.5,8.54,-4.5268,30.23
2017-05-10,14.69,8.65,1.2931,31.91
2017-05-11,14.31,8.43,-2.5532,28.55
2017-05-12,14.38,8.47,0.4367,29.11
2017-05-15,14.5,8.54,0.8696,30.23
2017-05-16,14.69,8.65,1.2931,31.91
2017-05-17,14.69,8.65,0.0,31.91
2017-05-18,14.5,8.54,-1.2766,30.23
2017-05-19,14.88,8.76,2.5862,33.6
2017-05-22,14.69,8.65,-1.2605,31.91
2017-05-23,14.88,8.76,1.2766,33.6
2017-05-24,14.88,8.76,0.0,33.6
2017-05-25,14.88,8.76,0.0,33.6
2017-05-26,14.69,8.65,-1.2605,31.91
2017-05-31,14.69,8.65,0.0,31.91
2017-06-01,14.75,8.69,0.4255,32.48
2017-06-02,14.81,8.72,0.4237,33.04
2017-06-05,15.0,8.83,1.2658,34.72
2017-06-06,15.31,9.02,2.0833,37.53
2017-06-07,15.69,9.24,2.449,40.9
2017-06-08,15.5,9.13,-1.1952,39.21
2017-06-09,15.19,8.95,-2.0161,36.41
2017-06-12,15.25,8.98,0.4115,36.97
2017-06-13,15.19,8.95,-0.4098,36.41
2017-06-14,15.06,8.87,-0.823,35.28
2017-06-15,15.44,9.09,2.4896,38.65
2017-06-16,15.69,9.24,1.6194,40.9
2017-06-19,15.56,9.17,-0.7968,39.77
2017-06-20,15.62,9.2,0.4016,40.33
2017-06-21,15.94,9.39,2.0,43.14
2017-06-22,15.88,9.35,-0.3922,42.58
2017-06-23,16.06,9.46,1.1811,44.26
2017-06-26,16.44,9.68,2.3346,47.63
2017-06-27,16.75,9.87,1.9011,50.44
2017-06-28,17.44,10.27,4.1045,56.61
2017-06-29,17.19,10.12,-1.4337,54.37
2017-06-30,17.38,10.23,1.0909,56.05
2017-07-03,16.94,10.39,1.5742,58.51
2017-07-04,16.44,10.09,-2.952,53.83
2017-07-05,16.56,10.16,0.7604,55.0
2017-07-06,16.44,10.09,-0.7547,53.83
2017-07-07,16.0,9.82,-2.6616,49.74
2017-07-10,15.94,9.78,-0.3906,49.15
2017-07-11,16.31,10.01,2.3529,52.66
2017-07-12,16.12,9.9,-1.1494,50.91
2017-07-13,15.69,9.63,-2.7132,46.81
2017-07-14,15.62,9.59,-0.3984,46.23
2017-07-17,15.44,9.47,-1.2,44.47
2017-07-18,15.81,9.7,2.4291,47.98
2017-07-19,15.69,9.63,-0.7905,46.81
2017-07-20,15.25,9.36,-2.7889,42.72
2017-07-21,15.25,9.36,0.0,42.72
2017-07-24,15.19,9.32,-0.4098,42.13
2017-07-25,15.31,9.4,0.823,43.3
2017-07-26,15.12,9.28,-1.2245,41.55
2017-07-27,15.31,9.4,1.2397,43.3
2017-07-28,15.12,9.28,-1.2245,41.55
2017-07-31,15.25,9.36,0.8264,42.72
2017-08-01,15.31,9.4,0.4098,43.3
2017-08-02,15.12,9.28,-1.2245,41.55
2017-08-03,15.12,9.28,0.0,41.55
2017-08-04,15.25,9.36,0.8264,42.72
2017-08-07,15.06,9.24,-1.2295,40.96
2017-08-08,15.0,9.21,-0.4149,40.38
2017-08-09,14.75,9.05,-1.6667,38.04
2017-08-10,14.62,8.98,-0.8475,36.87
2017-08-11,15.0,9.21,2.5641,40.38
2017-08-14,14.75,9.05,-1.6667,38.04
2017-08-15,14.88,9.13,0.8474,39.21
2017-08-16,14.62,8.98,-1.6807,36.87
2017-08-17,14.94,9.17,2.1368,39.79
2017-08-18,14.75,9.05,-1.2552,38.04
2017-08-21,15.0,9.21,1.6949,40.38
2017-08-22,15.38,9.44,2.5,43.89
2017-08-23,15.12,9.28,-1.626,41.55
2017-08-24,15.12,9.28,0.0,41.55
2017-08-25,15.19,9.32,0.4132,42.13
2017-08-28,15.44,9.47,1.6461,44.47
2017-08-29,15.31,9.4,-0.8097,43.3
2017-08-30,15.44,9.47,0.8163,44.47
2017-08-31,15.5,9.51,0.4049,45.06
2017-09-01,15.5,9.51,0.0,45.06
2017-09-04,15.31,9.4,-1.2097,43.3
2017-09-05,15.69,9.63,2.449,46.81
2017-09-06,15.31,9.4,-2.3904,43.3
2017-09-07,15.25,9.36,-0.4082,42.72
2017-09-08,15.44,9.47,1.2295,44.47
2017-09-11,15.38,9.44,-0.4049,43.89
2017-09-12,15.38,9.44,0.0,43.89
2017-09-13,15.5,9.51,0.813,45.06
2017-09-14,15.5,9.51,0.0,45.06
2017-09-15,15.56,9.55,0.4032,45.64
2017-09-18,16.31,10.01,4.8193,52.66
2017-09-19,15.75,9.67,-3.4483,47.4
2017-09-20,15.88,9.74,0.7937,48.57
2017-09-21,15.81,9.7,-0.3937,47.98
2017-09-22,15.56,9.55,-1.581,45.64
2017-09-25,15.38,9.44,-1.2048,43.89
2017-09-26,15.19,9.32,-1.2195,42.13
2017-09-27,15.25,9.36,0.4115,42.72
2017-09-28,15.06,9.24,-1.2295,40.96
2017-09-29,15.19,9.32,0.8299,42.13
2017-10-02,15.19,9.32,0.0,42.13
2017-10-03,15.19,9.32,0.0,42.13
2017-10-05,15.44,9.47,1.6461,44.47
2017-10-06,15.44,9.47,0.0,44.47
2017-10-11,15.25,9.36,-1.2146,42.72
2017-10-12,15.12,9.28,-0.8197,41.55
2017-10-13,15.25,9.36,0.8264,42.72
2017-10-16,15.38,9.44,0.8197,43.89
2017-10-17,15.31,9.4,-0.4065,43.3
2017-10-18,15.31,9.4,0.0,43.3
2017-10-19,15.69,9.63,2.449,46.81
2017-10-20,15.75,9.67,0.3984,47.4
2017-10-23,15.44,9.47,-1.9841,44.47
2017-10-24,15.31,9.4,-0.8097,43.3
2017-10-25,15.56,9.55,1.6327,45.64
2017-10-26,15.69,9.63,0.8032,46.81
2017-10-27,15.44,9.47,-1.5936,44.47
2017-10-30,15.44,9.47,0.0,44.47
2017-10-31,15.44,9.47,0.0,44.47
2017-11-01,15.56,9.55,0.8097,45.64
2017-11-02,15.44,9.47,-0.8032,44.47
2017-11-03,15.62,9.59,1.2146,46.23
2017-11-06,15.69,9.63,0.4,46.81
2017-11-07,15.62,9.59,-0.3984,46.23
2017-11-08,15.5,9.51,-0.8,45.06
2017-11-09,15.5,9.51,0.0,45.06
2017-11-10,15.38,9.44,-0.8065,43.89
2017-11-13,15.25,9.36,-0.813,42.72
2017-11-14,15.31,9.4,0.4098,43.3
2017-11-15,15.31,9.4,0.0,43.3
2017-11-16,15.5,9.51,1.2245,45.06
2017-11-17,15.56,9.55,0.4032,45.64
2017-11-20,15.81,9.7,1.6064,47.98
2017-11-21,15.88,9.74,0.3953,48.57
2017-11-22,16.12,9.9,1.5748,50.91
2017-11-23,16.19,9.93,0.3876,51.49
2017-11-24,16.62,10.2,2.7027,55.58
2017-11-27,16.31,10.01,-1.8797,52.66
2017-11-28,16.44,10.09,0.7663,53.83
2017-11-29,16.31,10.01,-0.7604,52.66
2017-11-30,15.94,9.78,-2.2988,49.15
2017-12-01,15.69,9.63,-1.5686,46.81
2017-12-04,15.69,9.63,0.0,46.81
2017-12-05,15.75,9.67,0.3984,47.4
2017-12-06,15.75,9.67,0.0,47.4
2017-12-07,15.5,9.51,-1.5873,45.06
2017-12-08,15.62,9.59,0.8064,46.23
2017-12-11,15.88,9.74,1.6,48.57
2017-12-12,15.69,9.63,-1.1811,46.81
2017-12-13,15.75,9.67,0.3984,47.4
2017-12-14,15.75,9.67,0.0,47.4
2017-12-15,15.75,9.67,0.0,47.4
2017-12-18,15.62,9.59,-0.7936,46.23
2017-12-19,15.44,9.47,-1.2,44.47
2017-12-20,15.44,9.47,0.0,44.47
2017-12-21,15.38,9.44,-0.4049,43.89
2017-12-22,15.56,9.55,1.2195,45.64
2017-12-25,15.56,9.55,0.0,45.64
2017-12-26,15.44,9.47,-0.8032,44.47
2017-12-27,15.44,9.47,0.0,44.47
2017-12-28,15.62,9.59,1.2146,46.23
2017-12-29,15.5,9.51,-0.8,45.06
2018-01-02,15.44,9.47,-0.4032,44.47
2018-01-03,15.56,9.55,0.8097,45.64
2018-01-04,15.62,9.59,0.4016,46.23
2018-01-05,15.62,9.59,0.0,46.23
2018-01-08,15.75,9.67,0.8,47.4
2018-01-09,15.44,9.47,-1.9841,44.47
2018-01-10,15.5,9.51,0.4049,45.06
2018-01-11,15.5,9.51,0.0,45.06
2018-01-12,15.75,9.67,1.6129,47.4
2018-01-15,15.94,9.78,1.1905,49.15
2018-01-16,16.31,10.01,2.3529,52.66
2018-01-17,16.44,10.09,0.7663,53.83
2018-01-18,16.31,10.01,-0.7604,52.66
2018-01-19,16.5,10.13,1.1494,54.41
2018-01-22,16.94,10.39,2.6515,58.51
2018-01-23,16.5,10.13,-2.583,54.41
2018-01-24,17.25,10.59,4.5455,61.43
2018-01-25,17.56,10.78,1.8116,64.36
2018-01-26,17.88,10.97,1.7794,67.28
2018-01-29,17.81,10.93,-0.3497,66.7
2018-01-30,17.25,10.59,-3.1579,61.43
2018-01-31,17.38,10.66,0.7246,62.6
2018-02-01,16.88,10.36,-2.8777,57.92
2018-02-02,16.88,10.36,0.0,57.92
2018-02-05,16.69,10.24,-1.1111,56.17
2018-02-06,16.0,9.82,-4.1198,49.74
2018-02-07,16.62,10.2,3.9062,55.58
2018-02-08,17.25,10.59,3.7594,61.43
2018-02-09,16.69,10.24,-3.2609,56.17
2018-02-12,16.38,10.05,-1.8727,53.24
2018-02-21,16.75,10.28,2.2901,56.75
2018-02-22,16.62,10.2,-0.7463,55.58
2018-02-23,16.62,10.2,0.0,55.58
2018-02-26,16.56,10.16,-0.3759,55.0
2018-02-27,16.38,10.05,-1.1321,53.24
2018-03-01,16.5,10.13,0.7634,54.41
2018-03-02,16.25,9.97,-1.5151,52.07
2018-03-05,16.25,9.97,0.0,52.07
2018-03-06,16.31,10.01,0.3846,52.66
2018-03-07,16.19,9.93,-0.7663,51.49
2018-03-08,17.06,10.47,5.4054,59.68
2018-03-09,16.88,10.36,-1.0989,57.92
2018-03-12,16.81,10.32,-0.3704,57.34
2018-03-13,16.94,10.39,0.7435,58.51
2018-03-14,16.88,10.36,-0.369,57.92
2018-03-15,16.94,10.39,0.3704,58.51
2018-03-16,17.06,10.47,0.738,59.68
2018-03-19,17.31,10.63,1.4652,62.02
2018-03-20,17.5,10.74,1.083,63.77
2018-03-21,17.31,10.63,-1.0714,62.02
2018-03-22,17.12,10.51,-1.083,60.26
2018-03-23,16.94,10.39,-1.0949,58.51
2018-03-26,17.06,10.47,0.738,59.68
2018-03-27,17.06,10.47,0.0,59.68
2018-03-28,16.94,10.39,-0.7326,58.51
2018-03-29,16.88,10.36,-0.369,57.92
2018-03-30,17.06,10.47,1.1111,59.68
2018-04-02,17.19,10.55,0.7326,60.85
2018-04-03,17.06,10.47,-0.7273,59.68
2018-04-09,16.69,10.24,-2.1978,56.17
2018-04-10,16.62,10.2,-0.3745,55.58
2018-04-11,16.62,10.2,0.0,55.58
2018-04-12,16.81,10.32,1.1278,57.34
2018-04-13,16.69,10.24,-0.7435,56.17
2018-04-16,16.38,10.05,-1.8727,53.24
2018-04-17,15.75,9.67,-3.8168,47.4
2018-04-18,15.94,9.78,1.1905,49.15
2018-04-19,16.06,9.86,0.7843,50.32
2018-04-20,15.81,9.7,-1.5564,47.98
2018-04-23,15.5,9.51,-1.9763,45.06
2018-04-24,15.12,9.28,-2.4194,41.55
2018-04-25,15.19,9.32,0.4132,42.13
2018-04-26,15.0,9.21,-1.2346,40.38
2018-04-27,15.69,9.63,4.5833,46.81
2018-04-30,15.5,9.51,-1.1952,45.06
2018-05-02,15.44,9.47,-0.4032,44.47
2018-05-03,15.44,9.47,0.0,44.47
2018-05-04,15.5,9.51,0.4049,45.06
2018-05-07,15.38,9.44,-0.8065,43.89
2018-05-08,16.0,9.82,4.065,49.74
2018-05-09,15.75,9.67,-1.5625,47.4
2018-05-10,15.75,9.67,0.0,47.4
2018-05-11,15.81,9.7,0.3968,47.98
2018-05-14,15.88,9.74,0.3953,48.57
2018-05-15,16.0,9.82,0.7874,49.74
2018-05-16,16.06,9.86,0.3906,50.32
2018-05-17,16.06,9.86,0.0,50.32
2018-05-18,15.94,9.78,-0.7782,49.15
2018-05-21,15.94,9.78,0.0,49.15
2018-05-22,16.0,9.82,0.3921,49.74
2018-05-23,16.0,9.82,0.0,49.74
2018-05-24,15.94,9.78,-0.3906,49.15
2018-05-25,15.88,9.74,-0.3922,48.57
2018-05-28,15.94,9.78,0.3937,49.15
2018-05-29,16.06,9.86,0.7843,50.32
2018-05-30,16.0,9.82,-0.3891,49.74
2018-05-31,16.44,10.09,2.7344,53.83
2018-06-01,16.56,10.16,0.7604,55.0
2018-06-04,16.69,10.24,0.7547,56.17
2018-06-05,16.38,10.05,-1.8727,53.24
2018-06-06,16.56,10.16,1.145,55.0
2018-06-07,16.69,10.24,0.7547,56.17
2018-06-08,16.62,10.2,-0.3745,55.58
2018-06-11,16.62,10.2,0.0,55.58
2018-06-12,16.69,10.24,0.376,56.17
2018-06-13,16.62,10.2,-0.3745,55.58
2018-06-14,16.62,10.2,0.0,55.58
2018-06-15,16.88,10.36,1.5038,57.92
2018-06-19,16.44,10.09,-2.5926,53.83
2018-06-20,16.88,10.36,2.6616,57.92
2018-06-21,16.56,10.16,-1.8519,55.0
2018-06-22,16.19,9.93,-2.2641,51.49
2018-06-25,16.06,9.86,-0.7722,50.32
2018-06-26,15.88,9.74,-1.1673,48.57
2018-06-27,15.94,9.78,0.3937,49.15
2018-06-28,15.75,9.67,-1.1765,47.4
2018-06-29,16.12,9.9,2.381,50.91
2018-07-02,16.12,9.9,0.0,50.91
2018-07-03,16.0,9.82,-0.7752,49.74
2018-07-04,16.0,9.82,0.0,49.74
2018-07-05,16.0,9.82,0.0,49.74
2018-07-06,16.25,9.97,1.5625,52.07
2018-07-09,16.88,10.36,3.8462,57.92
2018-07-10,16.75,10.28,-0.7407,56.75
2018-07-11,16.75,10.28,0.0,56.75
2018-07-12,15.0,10.37,0.8403,58.07
2018-07-13,15.06,10.41,0.4167,58.73
2018-07-16,15.0,10.37,-0.4149,58.07
2018-07-17,15.0,10.37,0.0,58.07
2018-07-18,15.25,10.54,1.6667,60.71
2018-07-19,15.5,10.71,1.6394,63.34
2018-07-20,15.56,10.75,0.4032,64.0
2018-07-23,15.5,10.71,-0.4016,63.34
2018-07-24,15.38,10.63,-0.8064,62.02
2018-07-25,15.56,10.75,1.2195,64.0
2018-07-26,15.44,10.67,-0.8032,62.68
2018-07-27,15.88,10.97,2.834,67.29
2018-07-30,16.25,11.23,2.3622,71.24
2018-07-31,16.5,11.4,1.5385,73.88
2018-08-01,16.56,11.45,0.3788,74.54
2018-08-02,16.44,11.36,-0.7547,73.22
2018-08-03,16.5,11.4,0.3802,73.88
2018-08-06,16.69,11.53,1.1364,75.85
2018-08-07,16.69,11.53,0.0,75.85
